name,frameTime,pcm_loudness_sma,mfcc_sma[0],mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],logMelFreqBand_sma[0],logMelFreqBand_sma[1],logMelFreqBand_sma[2],logMelFreqBand_sma[3],logMelFreqBand_sma[4],logMelFreqBand_sma[5],logMelFreqBand_sma[6],logMelFreqBand_sma[7],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],F0finEnv_sma,voicingFinalUnclipped_sma,F0final_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,pcm_loudness_sma_de,mfcc_sma_de[0],mfcc_sma_de[1],mfcc_sma_de[2],mfcc_sma_de[3],mfcc_sma_de[4],mfcc_sma_de[5],mfcc_sma_de[6],mfcc_sma_de[7],mfcc_sma_de[8],mfcc_sma_de[9],mfcc_sma_de[10],mfcc_sma_de[11],mfcc_sma_de[12],mfcc_sma_de[13],mfcc_sma_de[14],logMelFreqBand_sma_de[0],logMelFreqBand_sma_de[1],logMelFreqBand_sma_de[2],logMelFreqBand_sma_de[3],logMelFreqBand_sma_de[4],logMelFreqBand_sma_de[5],logMelFreqBand_sma_de[6],logMelFreqBand_sma_de[7],lspFreq_sma_de[0],lspFreq_sma_de[1],lspFreq_sma_de[2],lspFreq_sma_de[3],lspFreq_sma_de[4],lspFreq_sma_de[5],lspFreq_sma_de[6],lspFreq_sma_de[7],F0finEnv_sma_de,voicingFinalUnclipped_sma_de,F0final_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de
'unknown',0.0,0.1574063,-17.136110000000002,-26.9452,2.1743360000000003,-9.909116000000001,-14.2446,3.728883,-17.38537,-13.97845,-20.73629,10.5728,11.50885,-13.74289,-16.80419,-0.6157344,-4.248774,-3.661802,-2.7153259999999997,-2.964835,-0.6522631999999999,-2.1757310000000003,-0.47117659999999995,0.6771079000000001,1.9565720000000002,0.3611665,0.6878991999999999,0.8443453000000002,1.150943,1.5166309999999998,1.616837,1.858954,2.4480169999999997,87.85965999999999,0.24418560000000003,0.0,0.0,0.0,0.0,0.05178084,0.5962483000000001,0.7361211999999999,0.08944545,0.2667514,0.30733790000000005,0.19177679999999997,2.750689,-0.01466484,-1.256913,-0.6176895,1.891341,-1.0167540000000002,-1.059959,2.019853,1.162205,0.1551191,0.05998268,0.14287660000000002,0.14677820000000003,0.02104924,0.184253,0.02836211,-0.03803674,-0.001131123,0.0050193009999999995,-0.0137509,0.00732913,-0.006660676,-0.01921808,-0.01415905,-0.03874097,43.911770000000004,0.11792319999999999,0.0,0.0,0.0,0.0
'unknown',0.01,0.25276329999999997,-15.934029999999998,-25.434079999999998,2.582861,-9.647694,-14.336,3.590214,-11.39513,-13.895439999999999,-24.331139999999998,9.073398,15.862820000000001,-15.61811,-18.52534,3.39166,-2.083175,-3.353918,-2.5570470000000003,-2.6558650000000004,-0.3803977,-2.160167,-0.0925771,0.7172641,1.88965,0.36052649999999997,0.6905601,0.8149999,1.1544299999999998,1.504098,1.577752,1.804802,2.323458,175.6978,0.4795427,263.4501,0.0,0.0,0.0,0.0629497,0.8126129,1.080502,0.3660552,0.5912188,0.6938936,0.2734573,3.762944,0.3357981,-1.739391,-0.7221805,3.138436,-1.000845,-0.9744132999999999,2.775387,1.639462,0.21031679999999997,0.090763,0.179168,0.17865309999999998,0.03003936,0.24571820000000003,0.0291689,-0.04573543,0.006985563,0.005315614000000001,-0.01565616,0.02489443,-0.004750764,-0.02142906,0.006015754,-0.007175684,52.68394,0.1399504,0.0,0.0,0.0,0.0
'unknown',0.02,0.3686321,-14.75591,-24.02015,2.4173,-8.70607,-12.66222,4.7571010000000005,-6.627041,-14.093279999999998,-25.22343,8.234057,18.78857,-17.88905,-21.24341,7.479836,0.4794527,-3.040149,-2.494553,-2.404937,-0.05430475,-2.078267,0.2607889,0.7988403000000001,1.7998490000000003,0.3558309,0.7116651999999999,0.7902635,1.185845,1.489594,1.540289,1.815236,2.316592,263.4994,0.7161229,263.3251,0.0,0.0,0.0,0.05865759,0.7083185000000001,1.0217379999999998,0.41571369999999996,0.9654366,1.187389,0.38883270000000003,3.9586940000000004,0.4002113,-1.119326,-0.11978699999999999,2.850975,-0.7030506,-0.2926514,1.8480009999999998,0.9197447,0.1880963,0.06387434,0.14392629999999998,0.126307,0.02907031,0.227237,0.01959545,-0.06187613,0.01312029,0.006973284000000001,-0.00879286,0.04655011,0.002279484,-0.008749401,0.03647847,0.04643521,46.841840000000005,0.115651,-0.01003473,0.0,0.0,0.0
'unknown',0.03,0.36654200000000003,-14.26315,-23.00521,3.8831290000000003,-7.554545,-11.56633,4.58206,-3.94981,-12.24205,-27.18967,8.131272000000001,23.56117,-16.674039999999998,-19.45665,9.213416,1.584424,-2.921045,-2.371898,-2.348944,-0.05797684,-2.074266,0.3914316,0.7620861999999999,1.806256,0.39876209999999995,0.7025942,0.7931054,1.2579639999999999,1.5063959999999998,1.547966,1.910893,2.477852,263.4595,0.7079689,263.3397,0.05465825,0.0,0.1725894,0.02319688,0.1149096,0.540457,0.2050306,0.7063383000000001,0.8368671999999998,-0.09258442,2.155119,0.10245689999999999,0.8275253,0.3347065,-0.1452543,0.1174452,1.191352,-0.5403568,-0.9326476,0.05352132,0.007698655,0.04190044,-0.06095765,0.02455187,0.05232649,-0.01821487,-0.08882258,0.015097,0.001846159,0.006889534,0.04212208,0.01225555,0.01171805,0.04224586,0.08256843,27.131990000000002,0.04617596,18.4455,0.0,0.0,0.0
'unknown',0.04,0.39380490000000007,-14.429960000000001,-23.05094,3.6027699999999996,-6.128507,-9.692492,5.177123,-1.314557,-12.804089999999999,-24.90365,10.444930000000001,21.91455,-16.730179999999997,-17.80179,5.713393,-1.48385,-2.937757,-2.488529,-2.398664,-0.1819385,-2.07333,0.42300420000000005,0.7526741,1.6888880000000002,0.40765009999999996,0.7167485,0.8113281999999999,1.331927,1.52688,1.587983,1.9883009999999999,2.6029970000000002,278.188,0.7082273,322.3737,0.09527681,0.1172122,0.1873011,-0.002914956,-0.5465414000000001,0.5022509000000001,-0.3246713,-0.44153690000000007,0.08283158,-0.2869865,0.2438515,-0.3238419,2.827337,0.278116,-3.9136589999999996,1.599821,2.8170990000000002,-1.5735219999999999,-2.225885,-0.0733098,-0.01893449,0.02277365,-0.2063158,0.01955676,-0.2019021,-0.09607632,-0.1693356,0.009618536,-0.008319926,0.01711788,0.00671854,0.01863375,0.02733858,0.03248475,0.07652142,17.31966,-0.0005682111,22.49268,0.0032446420000000003,0.0,0.001463521
'unknown',0.05,0.3561612,-15.52246,-23.2164,3.015279,-7.404783999999999,-11.63653,2.91728,-3.275773,-14.02775,-20.3534,9.641494,13.57356,-15.610320000000002,-14.28939,1.573097,-5.764761,-3.137507,-2.5215650000000003,-2.4494990000000003,-0.6213691,-2.039876,0.08794769,0.6492729,1.501018,0.4101019,0.6972491999999999,0.8389152,1.292,1.546733,1.612495,1.929498,2.593098,304.0135,0.7143703,381.4898,0.1260404,0.0999276,0.2062504,-0.02846747,-1.229183,1.13178,-1.4243540000000001,-1.7242520000000001,-0.6900529000000001,0.1284133,-2.401243,-0.4229782,4.661078,-0.42331040000000003,-5.988802,3.179415,2.758699,-0.2933443,-2.567132,-0.1634132,-0.0060022109999999995,0.03473415,-0.2316808,0.03299018,-0.4535683,-0.1876214,-0.30144509999999997,-0.0058427240000000005,-0.0149067,0.01349043,-0.05075064,0.005225718,0.01819632,-0.01452508,0.02665424,20.64757,0.00135051,4.918728,0.0016593970000000002,-0.0006013226,0.0008676488
'unknown',0.06,0.35924770000000006,-16.85896,-21.4033,1.227869,-10.98864,-12.21296,4.154558,-5.744802,-14.81964,-14.504879999999998,8.869527,4.214084,-10.4218,-9.741547,3.432383,-6.975378,-3.298467,-2.514391,-2.240791,-0.8041873,-1.9976779999999998,-0.5969797,0.37486529999999996,1.10579,0.39825370000000004,0.6727380999999999,0.8529479999999999,1.20242,1.562594,1.6447180000000001,1.968357,2.6415759999999997,329.8207,0.7100812,440.4232,0.1367617,0.1015778,0.2107276,-0.03764467,-1.6117920000000001,2.171107,-2.533028,-2.116273,-1.513046,0.5712322,-3.6103709999999998,0.6423228,4.063934,-1.2027940000000001,-4.0990150000000005,4.7472199999999996,2.234233,2.777965,-1.852575,-0.2003129,0.0586515,0.0921967,-0.16966289999999998,0.02831076,-0.5291756,-0.2632305,-0.4161018,-0.009218255,-0.02037144,0.003432733,-0.08018138,-0.01055772,0.002323234,-0.02657144,-0.003862929,16.22535,-0.0009732246000000001,0.0,0.0,0.0,0.0
'unknown',0.07,0.2414833,-19.19456,-18.17013,-2.0511909999999998,-13.74574,-13.75636,5.735409,-13.7409,-13.34917,-9.083667,6.802422,2.4673950000000002,-3.9311529999999997,-9.693276,8.887199,-8.505469,-3.557756,-2.388978,-2.25421,-0.9052565999999999,-1.947141,-1.3664180000000001,0.01288362,0.5905799,0.3742467,0.650066,0.8397476999999999,1.068964,1.514667,1.61058,1.84824,2.5918330000000003,340.881,0.7137945,0.0,0.0,0.0,0.0,-0.02769044,-1.54906,2.945389,-3.1096939999999997,-0.4821195,-1.2435129999999999,0.6157888000000001,-3.4739449999999996,2.079618,3.3215589999999997,-1.291664,-0.1690641,4.457054,0.6649977,4.354182,-1.571242,-0.1465855,0.104978,0.07985022,-0.11930260000000001,0.04539676,-0.3771547,-0.24232070000000003,-0.46007539999999997,-0.01036331,-0.01734005,-0.00030932430000000003,-0.06411009,-0.02340618,-0.01446283,-0.01269181,-0.009482312,6.470603,0.002140832,0.0,0.0,0.0,0.0
'unknown',0.08,0.2629205,-20.65286,-14.718539999999999,-6.529133,-13.53939,-16.19781,6.624219999999999,-14.13385,-9.931772,-10.21885,5.850498,6.972555000000001,1.166331,-8.928684,15.94617,-9.376369,-3.7291980000000002,-2.261565,-2.035326,-0.8883091999999999,-1.978144,-1.4956909999999999,-0.2452839,0.06359762,0.3794864,0.638483,0.8280755999999999,1.042538,1.490124,1.600557,1.896073,2.584315,340.881,0.7036491,0.0,0.0,0.0,0.0,0.003141867,-1.092012,2.871642,-2.693,1.115285,-1.248105,-0.4494583,-1.291468,2.525414,2.526657,-0.6106187,2.728496,2.612994,-1.111953,2.816078,-0.7627195,-0.07211051,0.14621689999999998,0.08596966,-0.07699278,0.02293391,-0.1318334,-0.1771001,-0.425678,-0.004766881,-0.01344262,0.0003068983,-0.02680585,-0.01913781,-0.01737044,0.0269102,-0.0038605690000000003,-4.322348000000001,0.008334351,-14.209,0.0,0.0,-0.008957406
'unknown',0.09,0.26587259999999996,-21.3708,-11.83184,-8.654691,-8.540002000000001,-15.861670000000002,4.761394,-16.450979999999998,-6.073597,-5.8886199999999995,4.6926879999999995,11.349,0.8808819999999999,-11.37083,17.087120000000002,-12.42048,-3.655069,-2.123089,-2.152981,-1.175821,-1.82266,-1.34847,-0.2522562,-0.2782633,0.367669,0.6276765000000001,0.8498046999999999,1.051391,1.465937,1.5622610000000001,1.9021810000000001,2.5743169999999997,330.8363,0.7282905,0.0,0.0,0.0,0.0,0.04192907,-0.45778640000000004,2.2847150000000003,-1.377549,1.463039,-0.5253675999999999,-1.9853779999999999,1.161958,1.553856,2.959605,0.10435510000000002,3.724742,0.3920905,-2.449856,0.7007489,0.9423213,0.03862955,0.17801789999999998,0.1218057,-0.01058872,-0.0035968420000000003,0.03740953,-0.1059243,-0.34149509999999994,-0.003804937,-0.01406078,-0.000883615,-0.0007049799000000001,-0.01478746,-0.01328545,0.0347398,0.005468726,-12.94615,0.01305413,0.0,0.0,0.0,0.0
'unknown',0.1,0.36276240000000004,-21.2309,-10.21424,-8.93538,-8.015081,-17.40083,2.3942740000000002,-10.8471,-5.830353,-3.469122,6.8713,13.41576,0.23715419999999998,-14.462539999999999,13.412820000000002,-8.831471,-3.6103629999999995,-1.916252,-1.861557,-1.053869,-1.94525,-1.265121,-0.3780651,-0.5881788,0.37770820000000005,0.6167196999999999,0.8494539000000001,1.077178,1.49127,1.582025,2.0759369999999997,2.631031,313.2313,0.7445049,220.1837,0.0,0.0,0.05397301,0.02461401,-0.3750195,1.247142,-0.1118878,0.13655770000000003,0.2531041,-2.804848,1.584433,-0.07098909,3.718974,1.058338,3.776757,-1.199818,-3.541761,-0.9391927999999999,2.738656,0.01058106,0.1465197,0.08005859,0.0704816,-0.07223079,0.008286798,-0.1185614,-0.26935679999999995,-0.0032431070000000003,-0.01049738,-0.007577896,-0.002296162,-0.01236541,-0.01080438,0.01193854,0.004743529,-19.60476,0.01150399,0.0,0.0,0.0,0.0
'unknown',0.11,0.4012078,-21.19448,-8.998708,-7.7358139999999995,-9.192703,-15.78168,-2.07651,-9.574484,-7.630595,2.3394939999999997,6.813797,17.8695,-1.5061120000000001,-19.175629999999998,13.657620000000001,-4.066311,-3.424026,-1.671545,-1.7320659999999999,-0.8754203000000002,-1.981573,-1.294655,-0.45034709999999994,-0.7910075,0.3561112,0.5906437,0.8246405000000001,1.048119,1.440157,1.553419,1.932007,2.5958189999999997,289.9751,0.7586371999999999,220.2064,0.004534142,0.0,0.1063642,-0.004361862,-0.5916517,0.200416,0.5578002,-1.5447540000000002,0.6754405,-3.2123619999999997,0.6575896999999999,-0.9938048,2.972187,1.475309,3.579758,-1.742884,-2.6290400000000003,0.4188255,3.7738660000000004,-0.04404747,0.07151486,0.02804873,0.05021483,-0.1266903,-0.05426494,-0.18099820000000003,-0.2034674,-0.003932586,-0.01482332,-0.01588678,-0.01740483,-0.01064531,-0.009546375,-0.03687311,-0.004311895,-24.35076,0.0016613779999999998,-1.026599,0.0,0.0,0.002486177
'unknown',0.12,0.318323,-22.61613,-9.899396000000001,-7.5480100000000006,-12.53025,-14.97228,-3.981068,-9.649927,-9.508219,4.26196,10.08163,22.59609,-3.6392589999999996,-22.73509,12.96495,0.1398274,-3.791814,-1.7547380000000001,-1.845491,-0.6861017,-2.2598409999999998,-1.481164,-0.7390454000000001,-1.026815,0.3690498,0.6045125,0.8027683000000001,1.032692,1.441187,1.550956,1.940853,2.597281,263.2878,0.7459956999999999,183.2261,0.005285621999999999,0.003783558,0.1459616,-0.03354113,-0.8608116,-0.6224284999999999,0.7454389,-1.214221,1.118042,-2.653038,-1.2992860000000002,-0.3158802,1.519498,1.0718889999999999,3.1830700000000003,-1.571245,-1.235322,2.075094,2.37853,-0.1115302,-0.05453886,-0.1307824,-0.1296887,-0.12098289999999999,-0.0467164,-0.18622370000000002,-0.1043069,-0.0050865979999999995,-0.01578612,-0.006628752,-0.01736225,-0.001217127,-0.01218462,-0.05626869,-0.01158102,-27.29781,-0.002457374,-6.688680000000001,5.242885999999999e-05,0.0,0.008040348000000001
'unknown',0.13,0.266283,-23.63645,-10.98718,-6.559374000000001,-14.00619,-13.698739999999999,-8.112741999999999,-13.761610000000001,-9.203688,5.106776,10.46407,24.657629999999997,-5.895331,-20.37975,19.405179999999998,1.9632040000000002,-3.7845809999999998,-1.846271,-2.020771,-1.108631,-2.298816,-1.511773,-0.9767568999999999,-1.076282,0.3523352,0.5596635,0.7937135999999999,0.9866091999999999,1.4377520000000001,1.5300639999999999,1.7853569999999999,2.569633,234.0542,0.7358520000000001,146.3535,0.006788583000000001,0.003783558,0.21114670000000002,-0.02860424,-0.5552975,-0.8491866,0.6973953,0.25050839999999996,0.16705789999999998,-1.2755290000000001,-1.0235379999999998,1.362082,-0.4453387,0.10131439999999999,2.371023,-0.2307163,0.37695429999999996,2.24063,0.6645733,-0.08374839,-0.09481694,-0.1493951,-0.2599884,-0.1060021,0.05877759,-0.08154248,0.03678916,-0.003328013,-0.01671281,0.003993976,0.004169369,0.01437249,-0.00545702,-0.01646862,-0.00216105,-26.952509999999997,-0.001544821,-4.889926999999999,0.01412429,0.0027375940000000003,0.002996364
'unknown',0.14,0.2625191,-24.31397,-12.33215,-5.796405,-11.67944,-12.852089999999999,-7.852798,-15.249970000000001,-6.623208,2.744725,10.405610000000001,25.93705,-5.424462999999999,-20.03709,20.91451,0.04642169,-3.987736,-2.101583,-2.371117,-1.585707,-2.391542,-1.390144,-1.045979,-0.9670757999999999,0.3541632,0.5532792,0.8317735999999999,1.0211219999999999,1.4863870000000001,1.5327790000000001,1.867918,2.586219,204.7027,0.7436107,116.6479,0.169428,0.16530160000000002,0.1945501,-0.00703176,0.07775573,-0.5281887,0.5718618000000001,1.855607,-0.44770129999999997,0.8449747,0.362263,2.930707,-0.7673883,-1.322943,1.535819,0.5386850000000001,0.4340174,0.6882406,-1.3476540000000001,-0.02018652,-0.06939938,-0.0817549,-0.226367,-0.05071666,0.1648687,0.1178128,0.1770415,-0.0012557360000000001,-0.008164829,0.01206849,0.02221683,0.01496398,-0.005248308,0.01558337,0.006686735,-23.377860000000002,0.002856141,-1.8339020000000001,0.01493518,0.01557284,-0.001190332
'unknown',0.15,0.2860885,-23.12204,-12.02827,-5.12464,-8.365567,-16.00649,-6.518289,-11.89215,-2.2626880000000003,0.8714178,7.158380999999999,28.054140000000004,-1.7670919999999999,-18.639860000000002,20.88599,-0.6967418000000001,-3.7448069999999998,-1.972207,-2.216228,-1.725559,-2.445732,-1.046278,-0.7045929,-0.6369311,0.3469144,0.5326963,0.8301076999999999,1.0747520000000002,1.489419,1.5352219999999999,1.8861310000000002,2.590545,184.5051,0.7521057,123.9125,0.33206740000000007,0.3268196,0.17795360000000002,-0.002426428,0.5393566,0.16274059999999999,0.38271209999999994,1.529878,-1.2520870000000002,3.311511,1.561906,2.45256,-0.8164223,-1.9239560000000002,0.10285910000000001,0.35895029999999994,-0.5197147,-3.003971,-2.539959,0.03566539,0.007931638000000001,0.05940919,0.01758695,-0.04456735,0.08302767,0.21467150000000002,0.2108411,0.007668459,0.009194845,0.006109804,0.02475461,0.00989381,-0.0005928039,0.05833664,0.02222819,-17.92324,0.001443595,-0.1752098,0.008551280999999999,0.01148908,-0.0036224679999999998
'unknown',0.16,0.2732614,-22.48455,-12.0198,-5.4060690000000005,-6.072531,-16.056910000000002,-0.5534218000000001,-8.773342,1.6748189999999998,2.542697,5.119762000000001,28.576929999999997,-3.009954,-21.43495,15.66575,-5.26847,-3.9126339999999997,-2.038767,-2.156536,-1.509472,-2.439966,-0.8895683000000001,-0.28606309999999996,-0.3612828,0.3654815,0.577172,0.8449136999999999,1.099705,1.4901739999999999,1.522135,1.9683830000000002,2.620259,171.1731,0.7521496,131.177,0.3952478,0.4573925999999999,0.1125642,0.01536229,0.5565869999999999,0.5404371,0.49793509999999996,0.0578598,-0.4542875,4.122025,1.1496,-0.06101666,0.100786,-0.9352898999999999,-1.092328,-0.4683813,-1.5749309999999999,-5.298242,-2.1256909999999998,0.07678232,0.04834919,0.1135195,0.2425971,-0.01420841,-0.1243374,0.1495194,0.1260345,0.009432247,0.01947733,-0.006544703000000001,-0.0026863340000000003,-0.006166899,-0.003203809,0.04612502,0.02507043,-12.15992,-0.007177836,0.33726659999999997,0.0001537306,0.004706135,-0.003817142
'unknown',0.17,0.2487797,-21.85438,-10.32965,-4.840982,-9.160250999999999,-18.35677,4.795126,-9.190398,-1.089901,1.125679,3.4872129999999997,23.851979999999998,-5.307834,-22.27939,7.009703999999999,-8.079148,-3.6438050000000004,-1.838021,-1.831015,-1.058813,-2.497441,-1.346922,-0.2833573,-0.3249736,0.3850183,0.5936913,0.8176926,1.0710899999999999,1.485328,1.5324209999999998,2.0268080000000004,2.663754,161.2028,0.7388005,131.2921,0.2957889,0.4264476,0.06377133,0.02813176,0.15139660000000002,0.6804779000000001,0.6105571,-1.4029909999999999,0.47655820000000004,3.440886,-1.178718,-3.3428269999999998,-0.3305856,0.22078000000000003,-1.9931400000000001,-0.6788135000000001,-2.79638,-5.174727,-0.871167,0.09110475,0.03539591,0.04754342,0.32571209999999995,-0.000126791,-0.34473990000000004,-0.01224477,-0.0106211,0.007491234,0.02424645,-0.01014548,-0.02117754,-0.01273799,0.002676308,0.05189387,0.02277424,-7.8335490000000005,-0.01679084,0.001296753,-0.001578714,-0.00048732269999999996,-0.0007623883
