name;frameTime;pcm_loudness_sma;mfcc_sma[0];mfcc_sma[1];mfcc_sma[2];mfcc_sma[3];mfcc_sma[4];mfcc_sma[5];mfcc_sma[6];mfcc_sma[7];mfcc_sma[8];mfcc_sma[9];mfcc_sma[10];mfcc_sma[11];mfcc_sma[12];mfcc_sma[13];mfcc_sma[14];logMelFreqBand_sma[0];logMelFreqBand_sma[1];logMelFreqBand_sma[2];logMelFreqBand_sma[3];logMelFreqBand_sma[4];logMelFreqBand_sma[5];logMelFreqBand_sma[6];logMelFreqBand_sma[7];lspFreq_sma[0];lspFreq_sma[1];lspFreq_sma[2];lspFreq_sma[3];lspFreq_sma[4];lspFreq_sma[5];lspFreq_sma[6];lspFreq_sma[7];F0finEnv_sma;voicingFinalUnclipped_sma;F0final_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;pcm_loudness_sma_de;mfcc_sma_de[0];mfcc_sma_de[1];mfcc_sma_de[2];mfcc_sma_de[3];mfcc_sma_de[4];mfcc_sma_de[5];mfcc_sma_de[6];mfcc_sma_de[7];mfcc_sma_de[8];mfcc_sma_de[9];mfcc_sma_de[10];mfcc_sma_de[11];mfcc_sma_de[12];mfcc_sma_de[13];mfcc_sma_de[14];logMelFreqBand_sma_de[0];logMelFreqBand_sma_de[1];logMelFreqBand_sma_de[2];logMelFreqBand_sma_de[3];logMelFreqBand_sma_de[4];logMelFreqBand_sma_de[5];logMelFreqBand_sma_de[6];logMelFreqBand_sma_de[7];lspFreq_sma_de[0];lspFreq_sma_de[1];lspFreq_sma_de[2];lspFreq_sma_de[3];lspFreq_sma_de[4];lspFreq_sma_de[5];lspFreq_sma_de[6];lspFreq_sma_de[7];F0finEnv_sma_de;voicingFinalUnclipped_sma_de;F0final_sma_de;jitterLocal_sma_de;jitterDDP_sma_de;shimmerLocal_sma_de
'unknown';0.000000;0;-1.303176e+02;-4.683530e+00;2.141366e+00;8.095231e-01;-4.684232e-02;-1.482235e+00;2.080857e-01;1.458134e+00;-3.106961e-01;-1.693323e+00;1.574126e+00;-6.044974e-01;1.109710e+00;-2.027557e+00;1.395356e+00;-2.509291e+01;-2.434428e+01;-2.340497e+01;-2.252998e+01;-2.152489e+01;-2.067473e+01;-1.998859e+01;-1.920538e+01;2.735096e-01;8.212563e-01;1.181557e+00;1.536656e+00;1.654574e+00;1.727602e+00;2.078937e+00;2.623592e+00;0;2.144872e-01;0;0;0;0;0;4.249808e+00;-3.383058e+00;-2.355278e-01;-6.178538e-01;4.899842e-02;-4.081727e-01;-1.200801e+00;-1.619062e+00;4.343591e-01;1.883107e-01;5.736529e-01;9.895921e-01;-2.958114e-01;-7.058259e-01;2.603459e-01;1.931803e+00;2.000690e+00;1.803314e+00;1.824545e+00;1.749850e+00;1.647896e+00;1.645306e+00;1.560067e+00;3.511779e-02;-2.747906e-02;-4.117674e-02;-8.181173e-02;-4.836297e-02;-3.267717e-02;-4.460890e-02;-8.585858e-03;0;1.162456e-01;0;0;0;0
'unknown';0.010000;0;-1.233688e+02;-1.215512e+01;1.569784e+00;2.067107e-01;1.633173e+00;-2.042669e+00;-3.094517e+00;-7.348329e-01;2.267433e+00;-1.349836e+00;2.470201e+00;1.159772e+00;-6.191325e-01;-3.673757e+00;1.969593e+00;-2.150318e+01;-2.066032e+01;-2.012160e+01;-1.911905e+01;-1.812794e+01;-1.757105e+01;-1.688759e+01;-1.624655e+01;3.458429e-01;7.713915e-01;1.113977e+00;1.391079e+00;1.548168e+00;1.664541e+00;2.025958e+00;2.628191e+00;0;4.557302e-01;0;0;0;0;0;8.616087e+00;-3.892203e+00;-3.547425e-01;-1.063622e+00;-4.643222e-01;9.929367e-02;-2.037080e+00;-3.808573e+00;2.552379e-01;-3.906721e-01;-5.492297e-01;1.846006e+00;-5.792204e-01;-9.127815e-01;-3.779579e-01;3.024720e+00;3.011130e+00;2.721282e+00;2.740945e+00;2.576889e+00;2.416191e+00;2.510997e+00;2.345027e+00;3.218473e-02;-4.620370e-02;-7.278893e-02;-1.171504e-01;-6.838547e-02;-4.645310e-02;-7.127382e-02;-1.518862e-02;0;1.413224e-01;0;0;0;0
'unknown';0.020000;0;-1.125430e+02;-1.786303e+01;1.249518e+00;-1.978340e+00;-6.418579e-01;-3.242881e+00;-4.144618e+00;-5.540695e+00;5.720345e-01;-9.235126e-01;3.994353e+00;3.461328e+00;4.950740e-01;-4.733586e+00;2.409967e+00;-1.722876e+01;-1.618281e+01;-1.603009e+01;-1.511273e+01;-1.447411e+01;-1.398708e+01;-1.331255e+01;-1.288446e+01;4.129318e-01;7.087935e-01;1.009464e+00;1.200387e+00;1.465962e+00;1.595747e+00;1.882383e+00;2.578363e+00;0;6.750937e-01;0;0;0;0;0;1.287857e+01;-2.600865e+00;-6.762857e-01;-1.347873e+00;-1.892574e+00;8.915482e-01;-8.846883e-01;-4.503710e+00;-2.756477e-01;-2.031097e+00;-2.069370e+00;2.201684e+00;-5.022069e-01;-5.778387e-01;-1.683630e+00;3.492645e+00;3.402541e+00;3.237431e+00;3.151749e+00;2.892859e+00;2.755324e+00;2.966525e+00;2.700817e+00;2.056339e-02;-5.334019e-02;-8.789463e-02;-1.200125e-01;-6.828234e-02;-4.751630e-02;-9.726229e-02;-5.110364e-02;0;1.200799e-01;0;0;0;0
'unknown';0.030000;0;-9.612450e+01;-1.755480e+01;8.135777e-01;-3.114656e+00;-2.070946e+00;-1.054433e-01;-7.800962e+00;-1.408532e+01;5.241281e-01;-4.031588e+00;-2.382136e+00;6.592621e+00;-1.479074e+00;-5.238450e+00;-1.001740e+00;-1.390139e+01;-1.336937e+01;-1.348600e+01;-1.253388e+01;-1.216583e+01;-1.193759e+01;-1.077162e+01;-1.064070e+01;3.647221e-01;6.464693e-01;9.036595e-01;1.119039e+00;1.406953e+00;1.561264e+00;1.820846e+00;2.570263e+00;0;6.907959e-01;0;0;0;0;2.515894e-03;1.531604e+01;2.273426e-02;-1.023691e+00;-9.615208e-01;-2.827751e+00;2.325706e+00;1.774782e+00;-3.757931e+00;-1.889475e-01;-3.816190e+00;-2.553816e+00;2.102099e+00;-1.149543e+00;-4.992175e-02;-2.675867e+00;3.058858e+00;2.882711e+00;2.998065e+00;2.820668e+00;2.499879e+00;2.435811e+00;2.797573e+00;2.451334e+00;4.552466e-03;-4.106658e-02;-7.738554e-02;-7.119559e-02;-4.262150e-02;-2.924688e-02;-8.262193e-02;-5.800559e-02;0;5.087802e-02;0;0;0;0
'unknown';0.040000;0;-7.954694e+01;-1.498801e+01;-8.619596e-01;-4.269160e+00;-7.657654e+00;2.006893e+00;-1.862133e+00;-1.438517e+01;-8.172820e-01;-1.050793e+01;-6.346558e+00;7.687499e+00;-9.713540e-01;-4.134404e+00;-5.537128e+00;-1.143058e+01;-1.097706e+01;-1.053562e+01;-1.006382e+01;-1.004165e+01;-9.714839e+00;-8.213949e+00;-8.504216e+00;3.668869e-01;6.170165e-01;8.472431e-01;1.072614e+00;1.383770e+00;1.541659e+00;1.695182e+00;2.397038e+00;0;6.973538e-01;0;0;0;0;7.140541e-03;1.512697e+01;1.551994e+00;-1.539006e+00;-3.611022e-01;-2.357955e+00;3.514603e+00;4.558845e+00;-1.793677e+00;1.386251e+00;-3.982213e+00;-1.439564e+00;2.159324e+00;-2.225303e+00;1.151606e+00;-2.918455e+00;2.353109e+00;2.163838e+00;2.550249e+00;2.343062e+00;2.030490e+00;1.994611e+00;2.467260e+00;2.081146e+00;-3.645438e-03;-2.147438e-02;-4.812270e-02;-2.343371e-02;-2.521261e-02;-1.288872e-02;-3.852588e-02;-3.760033e-02;0;7.755309e-03;0;0;0;0
'unknown';0.050000;1.257947e-02;-6.328665e+01;-1.347895e+01;-2.492931e+00;-3.455483e+00;-8.997684e+00;6.960973e+00;4.638150e+00;-1.510225e+01;2.017354e+00;-1.563858e+01;-5.128424e+00;9.557180e+00;-5.633633e+00;-4.222957e+00;-7.436193e+00;-9.107975e+00;-8.849647e+00;-7.878510e+00;-7.540161e+00;-7.844779e+00;-7.528122e+00;-5.449029e+00;-6.179996e+00;3.916277e-01;6.119471e-01;8.081598e-01;1.098987e+00;1.376156e+00;1.545350e+00;1.706448e+00;2.428826e+00;0;6.989902e-01;0;0;0;0;1.911281e-02;1.224889e+01;1.508710e+00;-1.504019e+00;3.138651e-01;-1.346838e+00;3.296685e+00;5.672987e+00;2.131109e-02;2.383912e+00;-2.857843e+00;5.741700e-01;2.415822e+00;-2.189567e+00;2.526959e+00;-1.692122e+00;1.726532e+00;1.626569e+00;2.080602e+00;1.890538e+00;1.647975e+00;1.633605e+00;2.083267e+00;1.742902e+00;6.578261e-03;-6.613565e-03;-2.352415e-02;6.800485e-03;-5.549503e-03;6.716967e-04;4.019213e-03;1.109889e-02;0;1.831007e-03;0;0;0;0
'unknown';0.060000;2.941297e-02;-5.332701e+01;-1.214098e+01;-4.792257e+00;-3.613437e+00;-8.968266e+00;1.079692e+01;1.243005e+01;-1.400062e+01;6.756674e+00;-1.503108e+01;-1.830320e+00;1.277567e+01;-8.554162e+00;5.166981e-01;-8.965083e+00;-7.859922e+00;-7.623485e+00;-6.082593e+00;-5.894281e+00;-6.482187e+00;-6.218767e+00;-3.637549e+00;-4.709082e+00;3.812518e-01;6.186827e-01;8.166003e-01;1.093244e+00;1.355297e+00;1.539261e+00;1.746952e+00;2.461080e+00;0;7.097731e-01;0;0;0;0;2.766953e-02;8.193251e+00;8.973305e-01;-8.510284e-01;9.131613e-01;-3.202519e-01;2.170627e+00;3.267501e+00;1.132243e+00;3.341899e+00;-1.302986e+00;3.521659e-01;2.840379e+00;-1.917671e+00;2.930813e+00;-6.820565e-01;1.131278e+00;1.075750e+00;1.329997e+00;1.203120e+00;1.155614e+00;1.079497e+00;1.460182e+00;1.237355e+00;4.071844e-03;-5.193889e-03;-6.194186e-03;1.928150e-02;1.762629e-03;9.225654e-03;3.076771e-02;5.696957e-02;0;-2.022487e-03;0;0;0;0
'unknown';0.070000;8.085757e-02;-4.799004e+01;-1.143476e+01;-4.741367e+00;-1.873192e+00;-8.149827e+00;1.198296e+01;1.341788e+01;-1.417104e+01;8.656712e+00;-1.605923e+01;-1.769405e+00;1.612764e+01;-8.635504e+00;5.070793e+00;-7.748372e+00;-7.054056e+00;-6.913309e+00;-5.309505e+00;-5.165967e+00;-5.705690e+00;-5.517606e+00;-2.643482e+00;-3.823756e+00;3.904310e-01;6.125684e-01;8.013602e-01;1.142726e+00;1.393441e+00;1.565822e+00;1.815057e+00;2.593736e+00;0;6.937413e-01;0;0;0;0;2.810963e-02;4.054675e+00;8.064099e-02;-3.434478e-01;1.310840e+00;-4.434341e-01;2.454563e-01;4.485099e-01;1.917290e+00;2.751296e+00;-2.488251e-02;-1.158230e+00;1.989758e+00;-1.440680e+00;2.244962e+00;4.550132e-01;5.346923e-01;5.331629e-01;5.547723e-01;4.801314e-01;6.198857e-01;5.673354e-01;7.882314e-01;6.877597e-01;-1.011747e-03;-6.047529e-03;7.331717e-03;2.156898e-02;5.429483e-03;1.057141e-02;1.982998e-02;4.917528e-02;0;-5.759323e-03;0;0;0;0
'unknown';0.080000;1.042086e-01;-4.622899e+01;-1.152346e+01;-3.992884e+00;-4.944993e-01;-9.682841e+00;1.034903e+01;1.008550e+01;-9.189561e+00;1.257254e+01;-1.681254e+01;-6.265237e+00;1.860416e+01;-9.058775e+00;5.872789e+00;-8.791322e+00;-6.801151e+00;-6.566473e+00;-5.170136e+00;-5.235317e+00;-5.333127e+00;-5.322610e+00;-2.315810e+00;-3.495560e+00;3.878445e-01;5.907364e-01;8.196719e-01;1.147152e+00;1.383941e+00;1.577551e+00;1.794716e+00;2.599430e+00;0;6.898658e-01;0;0;0;0;1.507795e-02;1.525123e+00;-4.970732e-01;6.090002e-02;1.567264e+00;-9.816791e-01;-1.257120e+00;-1.609714e+00;1.474269e+00;1.687340e+00;9.674903e-01;-1.523781e+00;-4.017067e-02;-1.976899e+00;1.082001e-01;4.687370e-01;1.980391e-01;2.538003e-01;3.929744e-02;3.336639e-02;2.529531e-01;2.918814e-01;3.560831e-01;3.327857e-01;-2.200824e-03;-6.444317e-03;1.360154e-02;1.865128e-02;9.340728e-03;8.252883e-03;-2.628505e-03;2.650392e-02;0;-7.501328e-03;0;0;0;0
'unknown';0.090000;1.157298e-01;-4.656229e+01;-1.338451e+01;-4.609856e+00;1.539247e+00;-1.085757e+01;8.412201e+00;8.052972e+00;-7.921323e+00;1.286590e+01;-1.487226e+01;-8.702115e+00;1.659172e+01;-1.258473e+01;4.323806e+00;-5.248008e+00;-6.963899e+00;-6.712338e+00;-5.560877e+00;-5.468986e+00;-5.319880e+00;-5.139523e+00;-2.168742e+00;-3.347959e+00;3.832726e-01;5.956826e-01;8.432825e-01;1.179878e+00;1.388982e+00;1.579062e+00;1.781716e+00;2.605527e+00;0;6.801472e-01;0;0;0;0;-4.150257e-03;4.410221e-01;-7.700608e-01;9.255543e-02;1.096907e+00;-1.062259e+00;-1.905092e+00;-1.638602e+00;5.300180e-01;1.304290e-01;1.880230e+00;-3.581926e-01;-2.418634e+00;-2.285587e+00;-2.108727e-01;3.565243e-01;3.371353e-02;1.131580e-01;-1.476749e-01;-1.072803e-01;4.093418e-02;2.101300e-01;1.269889e-01;1.391991e-01;-5.581385e-03;8.345783e-04;2.306446e-02;1.129200e-02;1.176294e-02;-2.425194e-04;2.614439e-03;1.496911e-03;0;-3.509700e-04;0;0;0;0
