name;frameTime;pcm_loudness_sma;mfcc_sma[0];mfcc_sma[1];mfcc_sma[2];mfcc_sma[3];mfcc_sma[4];mfcc_sma[5];mfcc_sma[6];mfcc_sma[7];mfcc_sma[8];mfcc_sma[9];mfcc_sma[10];mfcc_sma[11];mfcc_sma[12];mfcc_sma[13];mfcc_sma[14];logMelFreqBand_sma[0];logMelFreqBand_sma[1];logMelFreqBand_sma[2];logMelFreqBand_sma[3];logMelFreqBand_sma[4];logMelFreqBand_sma[5];logMelFreqBand_sma[6];logMelFreqBand_sma[7];lspFreq_sma[0];lspFreq_sma[1];lspFreq_sma[2];lspFreq_sma[3];lspFreq_sma[4];lspFreq_sma[5];lspFreq_sma[6];lspFreq_sma[7];F0finEnv_sma;voicingFinalUnclipped_sma;F0final_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;pcm_loudness_sma_de;mfcc_sma_de[0];mfcc_sma_de[1];mfcc_sma_de[2];mfcc_sma_de[3];mfcc_sma_de[4];mfcc_sma_de[5];mfcc_sma_de[6];mfcc_sma_de[7];mfcc_sma_de[8];mfcc_sma_de[9];mfcc_sma_de[10];mfcc_sma_de[11];mfcc_sma_de[12];mfcc_sma_de[13];mfcc_sma_de[14];logMelFreqBand_sma_de[0];logMelFreqBand_sma_de[1];logMelFreqBand_sma_de[2];logMelFreqBand_sma_de[3];logMelFreqBand_sma_de[4];logMelFreqBand_sma_de[5];logMelFreqBand_sma_de[6];logMelFreqBand_sma_de[7];lspFreq_sma_de[0];lspFreq_sma_de[1];lspFreq_sma_de[2];lspFreq_sma_de[3];lspFreq_sma_de[4];lspFreq_sma_de[5];lspFreq_sma_de[6];lspFreq_sma_de[7];F0finEnv_sma_de;voicingFinalUnclipped_sma_de;F0final_sma_de;jitterLocal_sma_de;jitterDDP_sma_de;shimmerLocal_sma_de
'unknown';0.000000;3.270882e-02;-3.663745e+01;-7.859206e+00;-1.379090e+01;-7.163708e+00;-7.509772e+00;-1.181577e+01;-5.867367e+00;-2.103150e+01;4.670576e+00;-2.102283e+00;-3.273093e+00;-8.537186e+00;4.066596e+00;5.417956e+00;-6.315053e+00;-5.216238e+00;-4.206204e+00;-4.058061e+00;-3.367619e+00;-3.160044e+00;-3.224015e+00;-3.216735e+00;-3.880873e+00;3.727119e-01;6.338926e-01;8.800560e-01;1.094501e+00;1.490340e+00;1.610719e+00;1.900325e+00;2.600278e+00;0;2.466641e-01;0;0;0;0;2.145729e-02;5.049919e-01;6.913126e-01;-4.053688e-02;3.106722e-01;1.414300e+00;1.884000e-01;-5.584720e-01;1.288131e+00;2.906915e-01;7.617336e-01;-3.762536e-02;1.056580e+00;-2.232271e+00;1.136961e+00;1.725439e-01;1.160832e-01;1.041905e-01;7.336354e-02;1.283825e-01;1.290181e-01;5.486298e-02;-1.373379e-02;-1.809030e-02;-1.092171e-02;-4.957867e-03;2.194405e-04;-2.980781e-03;-3.474166e-02;-1.987592e-02;-1.571757e-02;-7.977345e-02;0;1.174490e-01;0;0;0;0
'unknown';0.010000;9.266895e-02;-3.543481e+01;-6.254140e+00;-1.303498e+01;-5.769485e+00;-4.571526e+00;-1.138810e+01;-6.817146e+00;-1.983685e+01;5.302872e+00;-1.516125e+00;-4.945761e+00;-5.016104e+00;1.030432e+00;6.940111e+00;-6.226953e+00;-4.844288e+00;-3.973906e+00;-3.930216e+00;-3.176184e+00;-2.919133e+00;-3.125386e+00;-3.186137e+00;-3.896774e+00;3.332847e-01;6.049233e-01;8.719218e-01;1.078839e+00;1.390351e+00;1.553992e+00;1.809275e+00;2.319241e+00;0;4.798962e-01;0;0;0;0;2.946728e-02;3.043751e-01;9.460079e-01;-3.762268e-01;-2.676245e-01;1.607051e+00;8.530716e-01;-6.462700e-01;2.614749e+00;9.798704e-01;8.225862e-01;-1.219507e-01;4.177901e-01;-3.786724e+00;1.159426e+00;4.211474e-01;4.059400e-02;7.844613e-02;1.104974e-01;1.632272e-01;1.378715e-01;-1.563847e-02;-8.790524e-02;-6.321709e-02;-4.692280e-03;-4.174924e-03;5.416513e-04;-8.248138e-03;-4.143907e-02;-2.262583e-02;-8.106589e-04;-7.508881e-02;0;1.366467e-01;0;0;0;0
'unknown';0.020000;1.100152e-01;-3.471381e+01;-5.205175e+00;-1.437154e+01;-6.307458e+00;-1.907397e+00;-1.108760e+01;-8.184837e+00;-1.518817e+01;5.807886e+00;1.413305e+00;-2.624886e+00;-5.014825e+00;-5.576679e+00;1.034168e+01;-5.496384e+00;-4.821798e+00;-3.801400e+00;-3.755166e+00;-2.821423e+00;-2.635408e+00;-2.999014e+00;-3.300703e+00;-3.963373e+00;3.378169e-01;6.235879e-01;8.852202e-01;1.087428e+00;1.366627e+00;1.539703e+00;1.867262e+00;2.341929e+00;0;7.172930e-01;0;0;0;0;1.737662e-02;-1.303509e-01;8.672026e-01;-6.384662e-01;-8.899496e-01;1.057301e+00;1.971252e+00;-3.963235e-01;3.850315e+00;1.088758e+00;2.354376e-01;-2.938386e-01;-3.920780e-01;-3.897990e+00;6.350399e-01;6.536089e-01;-8.165260e-02;-1.900632e-02;1.309185e-01;1.216364e-01;7.238066e-02;-1.201525e-01;-1.502117e-01;-8.619390e-02;8.308897e-03;2.398908e-03;3.197217e-03;-7.570624e-03;-2.198737e-02;-1.180544e-02;3.509419e-02;1.511004e-02;0;1.085264e-01;0;0;0;0
'unknown';0.030000;1.413920e-01;-3.607740e+01;-4.456181e+00;-1.538171e+01;-8.929955e+00;-2.275705e+00;-7.914492e+00;-7.939981e+00;-1.087942e+01;9.001273e+00;2.528530e-01;-4.206950e+00;-8.209415e+00;-1.004539e+01;8.753223e+00;-4.618651e+00;-5.210489e+00;-4.016375e+00;-3.657022e+00;-2.824580e+00;-2.733004e+00;-3.414707e+00;-3.614277e+00;-4.155708e+00;3.666979e-01;6.181703e-01;8.801821e-01;1.056797e+00;1.345002e+00;1.533098e+00;1.912803e+00;2.354008e+00;0;6.945834e-01;0;0;0;0;7.951974e-03;-6.424278e-01;5.619532e-01;-6.816710e-01;-1.545811e+00;-1.422315e-01;3.294657e+00;-7.007165e-02;4.120183e+00;6.524632e-01;-9.896801e-01;-1.237548e+00;-4.998616e-01;-1.720677e+00;-4.118321e-01;7.284663e-01;-1.923982e-01;-1.471032e-01;1.400433e-01;1.823225e-02;-3.887618e-02;-2.439380e-01;-1.831881e-01;-7.437699e-02;2.001691e-02;1.893252e-03;2.569497e-03;-1.049606e-02;-2.236295e-03;-5.406022e-03;3.992692e-02;9.624550e-02;0;3.592767e-02;0;0;0;0
'unknown';0.040000;9.523036e-02;-3.696791e+01;-4.422173e+00;-1.580986e+01;-1.003322e+01;-3.371177e+00;-3.696313e+00;-7.287567e+00;-6.258640e+00;8.265165e+00;-1.809585e+00;-5.111691e+00;-8.900920e+00;-9.885447e+00;7.686599e+00;-3.851160e+00;-5.441401e+00;-4.280001e+00;-3.540066e+00;-2.935239e+00;-2.891205e+00;-3.680116e+00;-3.753723e+00;-4.182375e+00;3.975497e-01;6.392636e-01;8.919119e-01;1.067669e+00;1.403078e+00;1.562139e+00;2.024032e+00;2.658444e+00;0;6.819527e-01;0;0;0;0;-4.757807e-03;-5.135765e-01;5.354022e-01;-2.031943e-01;-1.381133e+00;-9.643751e-01;3.757115e+00;2.659183e-01;3.878117e+00;3.239124e-01;-1.530009e+00;-1.680758e+00;3.523703e-01;1.377902e+00;-5.932049e-01;7.162679e-01;-1.401106e-01;-1.415274e-01;1.918866e-01;-3.679128e-02;-7.868035e-02;-2.426747e-01;-1.381011e-01;-7.377767e-03;1.520990e-02;-1.179057e-02;-2.406150e-03;-1.380588e-02;-6.543291e-03;-1.140690e-02;-1.136562e-02;8.530404e-02;2.439226e+01;-6.839329e-03;0;0;0;0
'unknown';0.050000;1.398212e-01;-3.751990e+01;-3.835876e+00;-1.572417e+01;-1.163566e+01;-4.550793e+00;1.389539e+00;-7.616140e+00;-3.700699e+00;7.336548e+00;-4.853081e+00;-9.890096e+00;-5.572365e+00;-5.418569e+00;6.208492e+00;-3.407233e+00;-5.496477e+00;-4.470122e+00;-3.337549e+00;-3.028115e+00;-2.985616e+00;-4.004525e+00;-3.875567e+00;-4.159158e+00;4.035029e-01;6.065517e-01;8.814235e-01;1.036239e+00;1.360944e+00;1.515744e+00;1.930525e+00;2.642210e+00;0;6.772047e-01;0;0;0;0;3.583876e-03;2.342152e-01;3.847544e-01;-2.198025e-01;-1.493103e+00;-1.013281e+00;3.001948e+00;4.176872e-01;3.179870e+00;-2.582886e-01;-5.408756e-01;-3.361731e-02;1.249081e+00;2.891757e+00;5.214292e-01;6.449139e-01;-5.769682e-02;-1.996517e-03;2.665060e-01;8.172729e-02;1.550679e-02;-8.106365e-02;-4.132790e-02;9.819154e-02;1.044377e-02;-1.853676e-02;-6.647730e-03;-1.456405e-02;-1.259879e-02;-1.773467e-02;-6.121013e-02;4.632645e-02;5.791328e+01;3.958255e-03;0;0;0;0
'unknown';0.060000;8.701158e-02;-3.656044e+01;-2.838317e+00;-1.521628e+01;-1.186027e+01;-5.591729e+00;3.045963e+00;-7.017167e+00;6.130614e-01;8.259810e+00;-3.683772e+00;-8.187105e+00;-4.571499e+00;-1.000577e+00;8.648025e+00;-2.520753e+00;-5.379357e+00;-4.282164e+00;-2.955469e+00;-2.903612e+00;-2.902504e+00;-3.917479e+00;-3.860563e+00;-3.998537e+00;3.954639e-01;5.704443e-01;8.725688e-01;1.028678e+00;1.325939e+00;1.491346e+00;1.801573e+00;2.624348e+00;1.219613e+02;6.917858e-01;0;0;0;0;1.758303e-02;8.383369e-01;2.183636e-01;-6.621752e-01;-1.312872e+00;-2.250791e-01;1.830069e+00;8.602716e-01;1.730070e+00;3.367550e-01;-1.524126e-01;1.228019e+00;5.916017e-01;1.836677e+00;5.642761e-01;1.023581e+00;-1.863098e-03;1.243256e-01;2.731357e-01;2.251492e-01;1.488149e-01;8.366382e-02;5.264177e-02;1.375871e-01;8.095619e-03;-1.472695e-02;-9.346765e-03;-1.505619e-02;-2.074608e-02;-1.996919e-02;-7.455186e-02;-1.621141e-02;8.605209e+01;1.009227e-02;0;0;0;0
'unknown';0.070000;1.634208e-01;-3.511006e+01;-3.324337e+00;-1.677752e+01;-1.548195e+01;-6.231835e+00;3.724111e+00;-5.986745e+00;1.584083e+00;7.712508e+00;-1.514431e+00;-2.837330e+00;-4.128723e+00;-2.903541e-02;1.087966e+01;-2.059285e+00;-5.529995e+00;-4.025276e+00;-2.616790e+00;-2.431757e+00;-2.649820e+00;-3.701344e+00;-3.767497e+00;-3.756669e+00;4.199597e-01;5.598962e-01;8.566150e-01;1.003472e+00;1.320577e+00;1.479822e+00;1.717982e+00;2.602688e+00;2.285858e+02;7.094582e-01;2.738628e+02;0;0;0;2.354012e-02;1.037328e+00;-5.130492e-01;-1.259142e+00;-6.834021e-01;5.285200e-01;-6.499495e-02;1.274116e+00;-8.901298e-03;2.099710e-01;-6.494574e-01;1.344570e+00;-6.976944e-01;-4.503555e-01;-3.938997e-01;1.098392e+00;-1.123295e-02;1.328399e-01;1.596275e-01;2.521900e-01;2.206732e-01;2.360840e-01;1.502660e-01;1.328401e-01;1.079920e-02;4.937368e-03;-2.859551e-03;-3.289628e-03;-2.718580e-03;-5.114364e-03;-3.026693e-02;-1.455274e-02;7.278780e+01;9.530568e-03;0;0;0;0
'unknown';0.080000;1.713457e-01;-3.398115e+01;-3.586124e+00;-1.859407e+01;-1.467444e+01;-3.656051e+00;4.286746e+00;-3.800906e+00;-2.506784e-01;9.760961e+00;-4.240972e+00;-2.497979e+00;-6.664732e+00;-3.396827e+00;8.172398e+00;5.927694e-01;-5.433958e+00;-3.880796e+00;-2.534767e+00;-2.107672e+00;-2.315028e+00;-3.413388e+00;-3.544550e+00;-3.695684e+00;4.297994e-01;5.889567e-01;8.575823e-01;1.008772e+00;1.319531e+00;1.480255e+00;1.757544e+00;2.597148e+00;3.159676e+02;7.162873e-01;2.122290e+02;0;0;0;2.626477e-02;7.154182e-01;-1.145410e+00;-1.428458e+00;5.515116e-01;1.993391e+00;-1.872316e+00;1.088008e+00;-1.505450e+00;4.949985e-01;-9.747902e-01;-8.177616e-01;-1.101213e+00;-1.621513e+00;-1.854313e+00;5.259639e-01;-3.223004e-02;3.243809e-02;-4.541242e-02;1.555403e-01;2.455490e-01;2.813227e-01;1.720505e-01;4.351828e-02;1.186234e-02;2.332814e-02;1.182809e-02;1.166405e-02;1.348143e-02;7.392562e-03;2.949963e-02;-5.631852e-03;2.457370e+01;4.794276e-03;-1.400201e+01;0;0;0
'unknown';0.090000;2.153548e-01;-3.362291e+01;-6.027218e+00;-2.033099e+01;-1.364559e+01;-2.876032e+00;4.441732e-01;-2.853691e+00;-3.313335e+00;7.635828e+00;-7.821768e+00;-6.011809e+00;-8.014220e+00;-6.472222e+00;4.476807e+00;5.279637e-01;-5.525342e+00;-4.006606e+00;-2.749763e+00;-2.165135e+00;-2.175988e+00;-3.076150e+00;-3.282244e+00;-3.646384e+00;4.403311e-01;6.219824e-01;8.746189e-01;1.029744e+00;1.350555e+00;1.495718e+00;1.801205e+00;2.583047e+00;2.669358e+02;7.126067e-01;1.198407e+02;0;0;2.050379e-01;8.308841e-03;4.026383e-01;-1.295493e+00;-2.519678e-01;2.234495e+00;1.872490e+00;-4.812224e+00;1.962203e-01;-1.661735e+00;1.455457e+00;2.993570e-01;-2.013673e+00;-3.150621e-01;-7.084705e-01;-2.119440e+00;-7.595111e-01;4.227829e-03;4.673994e-02;-1.918312e-01;-8.659907e-02;1.635616e-01;2.815408e-01;1.773030e-01;-2.807271e-02;-2.723360e-03;1.545778e-02;2.098562e-02;2.479955e-02;1.622998e-02;1.478446e-02;3.666915e-02;-5.476405e-02;-1.516308e+01;1.450092e-03;-2.679112e+01;0;0;0
